regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numActiveCases	numDeaths	numRecoveredCases	numTests	dataSource
acaa4ab1	Brooklyn	2020-04-25	2020-04-24T14:00:00	3639	40648		90343					https://coronavirus.health.ny.gov/
d0bb21fc	Brooks County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	6	39							https://dph.georgia.gov/
91f1c709	Brooks County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
504fca1f	Broome County, New York	2020-04-25	2020-04-24T14:00:00	11	232		1714					https://coronavirus.health.ny.gov/
a676af31	Broward Center for the Performing Arts	2020-04-25		162	4591							https://floridahealthcovid19.gov/
8c34c986	Brown County, Illinois	2020-04-25		0	0							http://www.dph.illinois.gov/
e63a1677	Brown County, Minnesota	2020-04-25	2020-04-24T00:00:00	1	8							https://www.health.state.mn.us/
58a3b6a5	Brown County, Nebraska	2020-04-25			0		1					http://dhhs.ne.gov/
cafad880	Brown County, Ohio	2020-04-25	2020-04-24T14:00:00	1	11							https://coronavirus.ohio.gov/
c4fe1ee1	Brown County, Texas	2020-04-25		1	17							https://www.dshs.state.tx.us/
7b723d52	Brown County, Wisconsin	2020-04-25	2020-04-25T06:00:00	2	605							https://www.dhs.wisconsin.gov/
bd996683	Bruck an der Mur District	2020-04-25	2020-04-24T20:00:00		51							https://info.gesundheitsministerium.at/
64f5d500	Brunei	2020-04-25	2020-04-24T11:42:31	1	138	120						https://www.ecdc.europa.eu/
b5aee5a1	Brunswick County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	2	39							https://www.ncdhhs.gov/
efea050d	Brunswick County, Virginia	2020-04-25	2020-04-24T10:00:00		14							http://www.vdh.virginia.gov/
bf8a61d5	Bryan County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	2	47							https://dph.georgia.gov/
1495d3b8	Buchanan County, Iowa	2020-04-25		0	13							https://idph.iowa.gov/
adba2722	Buchanan County, Missouri	2020-04-25		1	48							https://health.mo.gov/
63735b4f	Buchanan County, Virginia	2020-04-25	2020-04-24T10:00:00		12							http://www.vdh.virginia.gov/
f628eb03	Buckingham County, Virginia	2020-04-25	2020-04-24T10:00:00		31							http://www.vdh.virginia.gov/
28ceeedf	Bucks County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	128	2283		9030					https://www.health.pa.gov/
065d3fb8	Buena Vista, Virginia	2020-04-25	2020-04-24T10:00:00		5							http://www.vdh.virginia.gov/
833b0a54	Buena Vista County, Iowa	2020-04-25		0	3							https://idph.iowa.gov/
133b424a	Buffalo County, Nebraska	2020-04-25			75		96					http://dhhs.ne.gov/
98d5d5a8	Buffalo County, Wisconsin	2020-04-25	2020-04-25T06:00:00	1	4							https://www.dhs.wisconsin.gov/
7462aa66	Bulgaria	2020-04-25	2020-04-24T10:45:00	54	1188	193						https://www.mh.government.bg/
6e1ed94b	Bullitt County, Kentucky	2020-04-25		2	40							https://govstatus.egov.com/
f8bc0321	Bulloch County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	2	34							https://dph.georgia.gov/
6687eb90	Bullock County, Alabama	2020-04-25		0	12		78					https://covid19.alabama.gov/
c0c60517	Buncombe County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	3	49							https://www.ncdhhs.gov/
249a618e	Bureau County, Illinois	2020-04-25		0	9							http://www.dph.illinois.gov/
7e8ed72c	Burgenland	2020-04-25	2020-04-24T20:00:00	8		230		79				https://info.gesundheitsministerium.at/
bcbb8792	Burke County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	3	71							https://dph.georgia.gov/
cb19b191	Burke County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	8	82							https://www.ncdhhs.gov/
6ecaf815	Burke County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		3							https://www.health.nd.gov/
b7278a6e	Burleigh County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		68							https://www.health.nd.gov/
fffeb585	Burleson County, Texas	2020-04-25			11							https://www.dshs.state.tx.us/
a30c4302	Burlington County, New Jersey	2020-04-25		66	1765							https://www.nj.gov/
8d303a95	Burnet County, Texas	2020-04-25			14							https://www.dshs.state.tx.us/
ec021143	Burnett County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	0							https://www.dhs.wisconsin.gov/
0f7335f0	Burt County, Nebraska	2020-04-25			1		5					http://dhhs.ne.gov/
765c4886	Butler County, Alabama	2020-04-25		0	21		151					https://covid19.alabama.gov/
ad31d75f	Butler County, Iowa	2020-04-25		0	2							https://idph.iowa.gov/
5f07ab6a	Butler County, Kansas	2020-04-25	2020-04-24T09:00:00		13							https://govstatus.egov.com/
1ba15793	Butler County, Kentucky	2020-04-25		3	98							https://govstatus.egov.com/
3a62b679	Butler County, Missouri	2020-04-25			25							https://health.mo.gov/
0adc67fa	Butler County, Nebraska	2020-04-25			1		39					http://dhhs.ne.gov/
8224f696	Butler County, Ohio	2020-04-25	2020-04-24T14:00:00	4	208							https://coronavirus.ohio.gov/
9d3a3a6d	Butler County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	6	168		2146					https://www.health.pa.gov/
84b4c1dd	Butts County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	2	125							https://dph.georgia.gov/
fcd7789b	Cabarrus County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	6	239							https://www.ncdhhs.gov/
b6b8f13d	Cabeceiras de Basto	2020-04-25	2020-04-24T23:00:00		10							https://covid19.min-saude.pt/
43fce3f7	Cabell County, West Virginia	2020-04-25	2020-04-24T10:00:00		38							https://dhhr.wv.gov/
7014e9ba	Cadaval	2020-04-25	2020-04-24T23:00:00		5							https://covid19.min-saude.pt/
ddd68ef6	Caddo Parish, Louisiana	2020-04-25		85	1407							http://ldh.la.gov/
5226ab9f	Calabria	2020-04-25		80	1079	178	28764	821				http://www.salute.gov.it/
822157c7	Calcasieu Parish, Louisiana	2020-04-25		26	356							http://ldh.la.gov/
501138f4	Caldas da Rainha	2020-04-25	2020-04-24T23:00:00		15							https://covid19.min-saude.pt/
88ec45f4	Caldwell County, Kentucky	2020-04-25		0	13							https://govstatus.egov.com/
9818ea5a	Caldwell County, Missouri	2020-04-25			2							https://health.mo.gov/
e88b934e	Caldwell County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	27							https://www.ncdhhs.gov/
298f473b	Caldwell County, Texas	2020-04-25			10							https://www.dshs.state.tx.us/
25ed9ef5	Caldwell Parish, Louisiana	2020-04-25		0	17							http://ldh.la.gov/
7f3823df	Caledonia County, Vermont	2020-04-25	2020-04-24T09:46:00		12							https://www.healthvermont.gov/
86428d97	Calheta, Azores	2020-04-25	2020-04-24T23:00:00		5							https://covid19.min-saude.pt/
d995697c	Calhoun County, Alabama	2020-04-25		3	89		857					https://covid19.alabama.gov/
68700105	Calhoun County, Arkansas	2020-04-25		0	0	0	16					https://www.healthy.arkansas.gov/
35ad2d1f	Calhoun County, Florida	2020-04-25		0	6							https://floridahealthcovid19.gov/
af3e389c	Calhoun County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	3	84							https://dph.georgia.gov/
1177f5b7	Calhoun County, Illinois	2020-04-25		0	1							http://www.dph.illinois.gov/
0f3b1b1b	Calhoun County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	10	190							https://www.michigan.gov/
e5347290	Calhoun County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	3	46							https://msdh.ms.gov/
d13b9392	Calhoun County, South Carolina	2020-04-25		1	6							https://www.scdhec.gov/
e06ca325	Calhoun County, Texas	2020-04-25		2	23							https://www.dshs.state.tx.us/
210486ae	Callahan County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
0014fe1b	Callaway County, Missouri	2020-04-25		1	21							https://health.mo.gov/
fb066367	Calloway County, Kentucky	2020-04-25		1	26							https://govstatus.egov.com/
1b0de758	Calumet County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	7							https://www.dhs.wisconsin.gov/
5d6c6ef5	Calvert County, Maryland	2020-04-25		6	125							https://coronavirus.maryland.gov/
85d34533	Cambodia	2020-04-25	2020-04-24T00:00:00		122	110						http://www.cdcmoh.gov.kh/
53f2f099	Cambria County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	1	20		849					https://www.health.pa.gov/
4dabbe6f	Camden County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	28							https://dph.georgia.gov/
20a43df0	Camden County, Missouri	2020-04-25		1	35							https://health.mo.gov/
202b2613	Camden County, New Jersey	2020-04-25		89	2379							https://www.nj.gov/
eafa9d29	Camden County, North Carolina	2020-04-25		0	0							https://www.ncdhhs.gov/
3c024edc	Cameron County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	1		24					https://www.health.pa.gov/
963bf00a	Cameron County, Texas	2020-04-25		12	333							https://www.dshs.state.tx.us/
44e80e00	Cameron Parish, Louisiana	2020-04-25		0	3							http://ldh.la.gov/
e9032844	Caminha	2020-04-25	2020-04-24T23:00:00		14							https://covid19.min-saude.pt/
9447f9ff	Camp County, Texas	2020-04-25			6							https://www.dshs.state.tx.us/
5f937fcd	Campania	2020-04-25		336	4282	1003	61331	2943				http://www.salute.gov.it/
461d5108	Campbell County, Kentucky	2020-04-25		7	70							https://govstatus.egov.com/
81935b2d	Campbell County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	13	11						https://www.tn.gov/
f74dfda8	Campbell County, Virginia	2020-04-25	2020-04-24T10:00:00		10							http://www.vdh.virginia.gov/
8ff9e6b5	Campbell County, Wyoming	2020-04-25	2020-04-24T06:00:00+0000		14							https://health.wyo.gov/
91a4263f	Canada	2020-04-25	2020-04-24T15:00:00	2302	43877	15541	660108					https://www.canada.ca/
9428d6f9	Canary Islands	2020-04-25	2020-04-24T09:35:03	128	2140	1017						https://www.mscbs.gob.es/
dd8c28ba	Candler County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	7							https://dph.georgia.gov/
c565e386	Cannon County, Tennessee	2020-04-25	2020-04-24T19:00:00		10	5						https://www.tn.gov/
178aa6cc	Cantabria	2020-04-25	2020-04-24T09:35:03	178	2273	913						https://www.mscbs.gob.es/
26e74af6	Cantanhede, Portugal	2020-04-25	2020-04-24T23:00:00		43							https://covid19.min-saude.pt/
3655ae31	Canton of Aargau	2020-04-25	2020-04-16T22:00:00+0000	23	943							https://www.bag.admin.ch/
571e8061	Canton of Appenzell Ausserrhoden	2020-04-25	2020-04-16T22:00:00+0000	3	79							https://www.bag.admin.ch/
4dc5be99	Canton of Basel-Landschaft	2020-04-25	2020-04-16T22:00:00+0000	25	781							https://www.bag.admin.ch/
1982b8e7	Canton of Basel-Stadt	2020-04-25	2020-04-16T22:00:00+0000	37	917							https://www.bag.admin.ch/
94a63f6f	Canton of Bern	2020-04-25	2020-04-16T22:00:00+0000	55	1515							https://www.bag.admin.ch/
5f0f060c	Canton of Fribourg	2020-04-25	2020-04-16T22:00:00+0000	65	907							https://www.bag.admin.ch/
5fba0c57	Canton of Geneva	2020-04-25	2020-04-16T22:00:00+0000	178	4486							https://www.bag.admin.ch/
fec6b23c	Canton of Glarus	2020-04-25	2020-04-16T22:00:00+0000	3	106							https://www.bag.admin.ch/
85569b1f	Canton of Grisons	2020-04-25	2020-04-16T22:00:00+0000	39	752							https://www.bag.admin.ch/
bb487e3d	Canton of Jura	2020-04-25	2020-04-16T22:00:00+0000	2	189							https://www.bag.admin.ch/
889ba542	Canton of Lucerne	2020-04-25	2020-04-16T22:00:00+0000	13	599							https://www.bag.admin.ch/
3be26e80	Canton of Nidwalden	2020-04-25	2020-04-16T22:00:00+0000	2	106							https://www.bag.admin.ch/
19214a39	Canton of Obwalden	2020-04-25	2020-04-16T22:00:00+0000	0	65							https://www.bag.admin.ch/
02cc481b	Canton of Schaffhausen	2020-04-25	2020-04-16T22:00:00+0000	1	60							https://www.bag.admin.ch/
0df3366a	Canton of Schwyz	2020-04-25	2020-04-16T22:00:00+0000	14	265							https://www.bag.admin.ch/
12546620	Canton of Solothurn	2020-04-25	2020-04-16T22:00:00+0000	8	343							https://www.bag.admin.ch/
2fe9aa8b	Canton of St. Gallen	2020-04-25	2020-04-16T22:00:00+0000	27	683							https://www.bag.admin.ch/
2dcfa2b0	Canton of Thurgau	2020-04-25	2020-04-16T22:00:00+0000	11	308							https://www.bag.admin.ch/
dd3ff03d	Canton of Ticino	2020-04-25	2020-04-16T22:00:00+0000	270	2977							https://www.bag.admin.ch/
268aa058	Canton of Uri	2020-04-25	2020-04-16T22:00:00+0000	5	78							https://www.bag.admin.ch/
4efc9bc5	Canton of Valais	2020-04-25	2020-04-16T22:00:00+0000	94	1707							https://www.bag.admin.ch/
f8d98274	Canton of Zug	2020-04-25	2020-04-16T22:00:00+0000	6	172							https://www.bag.admin.ch/
1601f46d	Cape Girardeau County, Missouri	2020-04-25		1	43							https://health.mo.gov/
78a66e59	Cape May County, New Jersey	2020-04-25		16	217							https://www.nj.gov/
04fec4ed	Carbon County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	12	160		1025					https://www.health.pa.gov/
bfc42f52	Carbon County, Wyoming	2020-04-25	2020-04-24T06:00:00+0000		4							https://health.wyo.gov/
d51db55c	Carinthia	2020-04-25	2020-04-24T20:00:00	12		356		34				https://info.gesundheitsministerium.at/
dbfcea2c	Carlisle County, Kentucky	2020-04-25		0	1							https://govstatus.egov.com/
f3e3e7ed	Carlton County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	46							https://www.health.state.mn.us/
9d964871	Caroline County, Maryland	2020-04-25		0	55							https://coronavirus.maryland.gov/
ed20f7d7	Caroline County, Virginia	2020-04-25	2020-04-24T10:00:00		21							http://www.vdh.virginia.gov/
318a6f5f	Carregal do Sal	2020-04-25	2020-04-24T23:00:00		12							https://covid19.min-saude.pt/
977d76d8	Carroll County, Arkansas	2020-04-25		0	3	1	172					https://www.healthy.arkansas.gov/
fda68db6	Carroll County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	11	320							https://dph.georgia.gov/
55b27cd0	Carroll County, Illinois	2020-04-25		2	7							http://www.dph.illinois.gov/
d22b7322	Carroll County, Iowa	2020-04-25		0	1							https://idph.iowa.gov/
27c168fe	Carroll County, Kentucky	2020-04-25		0	2							https://govstatus.egov.com/
cc676f0f	Carroll County, Maryland	2020-04-25		34	372							https://coronavirus.maryland.gov/
fcf56b9c	Carroll County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	1	15							https://msdh.ms.gov/
de32d0d0	Carroll County, Missouri	2020-04-25			3							https://health.mo.gov/
334acc5c	Carroll County, New Hampshire	2020-04-25	2020-04-23T09:00:00		30							https://www.nh.gov/
f573f68f	Carroll County, Ohio	2020-04-25	2020-04-24T14:00:00	1	19							https://coronavirus.ohio.gov/
4faf8a0d	Carroll County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	14	11						https://www.tn.gov/
62267a6b	Carroll County, Virginia	2020-04-25	2020-04-24T10:00:00		3							http://www.vdh.virginia.gov/
d2b4155a	Carson County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
63646130	Cartaxo	2020-04-25	2020-04-24T23:00:00		22							https://covid19.min-saude.pt/
c966380d	Carter County, Kentucky	2020-04-25		0	4							https://govstatus.egov.com/
dae6fb54	Carter County, Missouri	2020-04-25		1	3							https://health.mo.gov/
fbf6ab26	Carter County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	7	3						https://www.tn.gov/
73759afd	Carteret County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	2	22							https://www.ncdhhs.gov/
365e206f	Carver County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	15							https://www.health.state.mn.us/
4c7f8df5	Casablanca-Settat	2020-04-25	2020-04-24T17:00:00+0000		982							http://www.covidmaroc.ma/
20e7c1c4	Cascais	2020-04-25	2020-04-24T23:00:00		298							https://covid19.min-saude.pt/
a503946e	Casey County, Kentucky	2020-04-25		0	1							https://govstatus.egov.com/
63fadaeb	Cass County, Illinois	2020-04-25		0	17							http://www.dph.illinois.gov/
396cb3b3	Cass County, Iowa	2020-04-25		0	1							https://idph.iowa.gov/
057192d4	Cass County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	2	25							https://www.michigan.gov/
6875936d	Cass County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	5							https://www.health.state.mn.us/
61027add	Cass County, Missouri	2020-04-25		6	55							https://health.mo.gov/
8c066561	Cass County, Nebraska	2020-04-25			4		7					http://dhhs.ne.gov/
da240cc9	Cass County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		318							https://www.health.nd.gov/
b6ea33ec	Cass County, Texas	2020-04-25			12							https://www.dshs.state.tx.us/
e0d5aaa5	Castelo Branco, Portugal	2020-04-25	2020-04-24T23:00:00		5							https://covid19.min-saude.pt/
4ff8cc29	Castelo de Paiva	2020-04-25	2020-04-24T23:00:00		10							https://covid19.min-saude.pt/
996fbbab	Castro County, Texas	2020-04-25		1	13							https://www.dshs.state.tx.us/
90dc6937	Castro Daire	2020-04-25	2020-04-24T23:00:00		100							https://covid19.min-saude.pt/
5bf74026	Castro Marim	2020-04-25	2020-04-24T23:00:00		3							https://covid19.min-saude.pt/
f12a01b4	Caswell County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	14							https://www.ncdhhs.gov/
35a04ddb	Catahoula Parish, Louisiana	2020-04-25		2	25							http://ldh.la.gov/
8055a552	Catalonia	2020-04-25	2020-04-24T09:35:03	4393	46571	16138						https://www.mscbs.gob.es/
b3709eaa	Catawba County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	1	47							https://www.ncdhhs.gov/
cbb2d2af	Catoosa County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	46							https://dph.georgia.gov/
c16a4798	Cattaraugus County, New York	2020-04-25	2020-04-24T14:00:00	1	39		586					https://coronavirus.health.ny.gov/
9b93fe0b	Cayuga County, New York	2020-04-25	2020-04-24T14:00:00	2	39		648					https://coronavirus.health.ny.gov/
657628ab	Cecil County, Maryland	2020-04-25		5	144							https://coronavirus.maryland.gov/
b4200946	Cedar County, Iowa	2020-04-25		0	28							https://idph.iowa.gov/
ca0396a7	Cedar County, Missouri	2020-04-25			5							https://health.mo.gov/
2fbc7d57	Cedar County, Nebraska	2020-04-25			0		3					http://dhhs.ne.gov/
70d287cc	Celorico da Beira	2020-04-25	2020-04-24T23:00:00		9							https://covid19.min-saude.pt/
f916812b	Celorico de Basto	2020-04-25	2020-04-24T23:00:00		16							https://covid19.min-saude.pt/
428b60bd	Centre-Val de Loire	2020-04-25				1038						https://www.santepubliquefrance.fr/
2a7280cd	Centre County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	1	77		839					https://www.health.pa.gov/
43f2a4e0	Cerro Gordo County, Iowa	2020-04-25		0	14							https://idph.iowa.gov/
ef10086e	Ceuta	2020-04-25	2020-04-24T09:35:03	4	125	84						https://www.mscbs.gob.es/
ec7c657e	Chambers County, Alabama	2020-04-25		17	282		836					https://covid19.alabama.gov/
71a7315d	Chambers County, Texas	2020-04-25			41							https://www.dshs.state.tx.us/
2ebe2019	Champaign County, Illinois	2020-04-25		5	102							http://www.dph.illinois.gov/
bfb9c3fd	Champaign County, Ohio	2020-04-25	2020-04-24T14:00:00	1	8							https://coronavirus.ohio.gov/
4ea8f655	Chamusca	2020-04-25	2020-04-24T23:00:00		8							https://covid19.min-saude.pt/
19006471	Chandigarh	2020-04-25	2020-04-25T02:30:00+0000	0	27	14						https://www.mohfw.gov.in/
dd837426	Chariton County, Missouri	2020-04-25			5							https://health.mo.gov/
8d979322	Charles City County, Virginia	2020-04-25	2020-04-24T10:00:00	1	12							http://www.vdh.virginia.gov/
0b4f4658	Charles County, Maryland	2020-04-25		31	459							https://coronavirus.maryland.gov/
a6e89148	Charleston County, South Carolina	2020-04-25		6	416							https://www.scdhec.gov/
8cf0bb0a	Charlevoix County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	1	13							https://www.michigan.gov/
